block_timestamp,from_address,to_address,value,from_address_type,to_address_type
2021-09-24 03:01:28+00:00,0xd84abd5c3232b8246370c186806c0f98bff25bbd,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0.388,EOA,Contract
2021-09-24 03:01:28+00:00,0x38a39624da5223387364dac7eb160bb90e0a7c48,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1.0,EOA,Contract
2021-09-24 03:01:28+00:00,0xeb2629a2734e272bcc07bda959863f316f4bd4cf,0xc5a2050c9a870a544cc91d4b55a0f6557774562e,10.0,EOA,EOA
2021-09-24 03:01:28+00:00,0xba4eb57d262d9acf491eeb45da75cbeceb1d69dd,0xf66852bc122fd40bfecc63cd48217e88bda12109,3.67847384,EOA,EOA
2021-09-24 03:01:28+00:00,0x25abb0f38326b296d5fe269aefc477e63274a05d,0xddfabcdc4d8ffc6d5beaf154f18b778f892a0740,3.707419009806358,EOA,EOA
2021-09-24 03:01:28+00:00,0x1d3beef05a7116c692bdc3e9da2693293927a4e6,0x1a2a1c938ce3ec39b6d47113c7955baa9dd454f2,3.15,EOA,Contract
2021-09-24 03:01:28+00:00,0x8d31e4fe1b2f7f5e974e59145f5108f40c0fc454,0xe592427a0aece92de3edee1f18e0157c05861564,1.0,EOA,Contract
2021-09-24 03:01:28+00:00,0xf4da73e2c7503a6b20a0b693ef5c360b1e52fcc9,0xf0d9fcb4fefdbd3e7929374b4632f8ad511bd7e3,1.09895764697444,EOA,EOA
2021-09-24 03:01:28+00:00,0xe04263892c67c0258fb2146be26a6e568adc6e8c,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0.39,EOA,Contract
2021-09-24 03:01:37+00:00,0xa2bec04fee9795c4193319e5a2d07aefd568faa8,0x28c6c06298d514db089934071355e5743bf21d60,31.024614,EOA,EOA
2021-09-24 03:01:37+00:00,0xf4a2923f5c57857d3bdcabede062a737d1aa34da,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0.45,EOA,Contract
2021-09-24 03:01:37+00:00,0x1c5dccb380c92cf152a8d27f24c6e3cc42b59206,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0.4,EOA,Contract
2021-09-24 03:01:37+00:00,0x4f336bb543aae09d23ecf69e42117e4f34033653,0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f,0.49394494716425963,EOA,Contract
2021-09-24 03:01:37+00:00,0x0c54a765c77a88d9cda0bd7ad9b10422848d92ef,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0.65,EOA,Contract
2021-09-24 03:01:37+00:00,0x325d572bf3b4706af77ea5841dfec9a967ba3ce3,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2.2,EOA,Contract
2021-09-24 03:01:37+00:00,0xf984bfa249936d263e4fd634da032ead330040b5,0x28c6c06298d514db089934071355e5743bf21d60,136.998971,EOA,EOA
2021-09-24 03:01:40+00:00,0x94c731f76b87fa5ea934230ef0f0dd984ba45453,0x28c6c06298d514db089934071355e5743bf21d60,199.998698,EOA,EOA
2021-09-24 03:01:40+00:00,0x6ed75480cc456f361beaead19dca760b52dbff8b,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0.388,EOA,Contract
2021-09-24 03:01:40+00:00,0xae7861c80d03826837a50b45aecf11ec677f6586,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,3.8437924779434893,EOA,Contract
2021-09-24 03:01:40+00:00,0x3b82645f5dbe79d8889658b45b68ebfacd2384fd,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.61,EOA,Contract
2021-09-24 03:01:40+00:00,0x3cd751e6b0078be393132286c442345e5dc49699,0x1da92cd569c6e301503f09e0a95522308ef8fee9,1.09312221,EOA,EOA
2021-09-24 03:01:40+00:00,0x2662188e951f00c3cc601ed50a964ffceacea107,0x28c6c06298d514db089934071355e5743bf21d60,26.61961379,EOA,EOA
2021-09-24 03:01:40+00:00,0x7b90728a614a7fa3cd8c00ac9824401e1b159e6b,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0.6,EOA,Contract
2021-09-24 03:01:40+00:00,0xdea42f6fedc76d1683c9d868615af1301af53642,0xe592427a0aece92de3edee1f18e0157c05861564,0.6,EOA,Contract
2021-09-24 03:01:40+00:00,0xe5782724e87bcd5a1f48737ff6cfeaf875ab5873,0x28c6c06298d514db089934071355e5743bf21d60,899.744305702,EOA,EOA
