block_timestamp,from_address,to_address,value,from_address_type,to_address_type
2021-09-24 09:00:16+00:00,0xab2b05428d30a20f0165959cda2d6839e9490f1b,0x9a897e8c0ba1d722b3311ea6fb201a717578d90d,6.42822,EOA,EOA
2021-09-24 09:00:16+00:00,0xc6b5904d3610099f3775893b8dc57c43cbb0d7ef,0x28c6c06298d514db089934071355e5743bf21d60,16.521707,EOA,EOA
2021-09-24 09:00:16+00:00,0x5b583485376eaff5132195e1d5adfc8a57d1c465,0xfa52274dd61e1643d2205169732f29114bc240b3,26.07994658655354,EOA,Contract
2021-09-24 09:00:16+00:00,0x07775f60e2a12d272a561fc455b0fa42610e529e,0x28c6c06298d514db089934071355e5743bf21d60,34.217017,EOA,EOA
2021-09-24 09:00:16+00:00,0x9660a85b4c70fec00071dd2cf28b2220d79ffa28,0xbf608bf46333cd663474ed038d80f83f0249de3a,7.01,EOA,EOA
2021-09-24 09:00:16+00:00,0x387815b8f67e50c6a22f80c72af8b5723f033879,0xefb2e870b14d7e555a31b392541acf002dae6ae9,60.607774,EOA,EOA
2021-09-24 09:00:16+00:00,0x15ccf7683291255fed3bb7e6c20cc0df68f9c71c,0x4ad64983349c49defe8d7a4686202d24b25d0ce8,10.998698,EOA,EOA
2021-09-24 09:00:16+00:00,0x1d28a703ab06bcef8666e4692fe63188b6fcbca2,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,115.0,EOA,Contract
2021-09-24 09:00:16+00:00,0xc661b0b3794be09b51db0fedafb729d612b94e30,0x28c6c06298d514db089934071355e5743bf21d60,16.520764,EOA,EOA
2021-09-24 09:00:16+00:00,0xfd1346952690f1920acf93a38a2088d9cad6d4cb,0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f,46.890140099514184,EOA,Contract
2021-09-24 09:00:16+00:00,0xc11866105b8945a45b53b46797cd65b991c718af,0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f,2.0,EOA,Contract
2021-09-24 09:01:07+00:00,0xc098b2a3aa256d2140208c3de6543aaef5cd3a94,0x96b60f3236ca3b1c33874252ed9d0d3d855ac497,10.0,EOA,EOA
2021-09-24 09:01:07+00:00,0x454e69409d6be61d951bc954d27325f4eba00e96,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,3.22,EOA,Contract
2021-09-24 09:01:07+00:00,0xc098b2a3aa256d2140208c3de6543aaef5cd3a94,0x9cd4e035ecdc10c1bb3951f8dad350d000e00b88,10.035,EOA,Contract
2021-09-24 09:01:07+00:00,0x4f52b520ce7b75ce0f39247f4da5342bcf2a3214,0x96fde36d6b80c8dbe113ea86c96d016ee3aa617a,3.325,EOA,Contract
2021-09-24 09:01:42+00:00,0x5a0b54d5dc17e0aadc383d2db43b0a0d3e029c4c,0x8fd00f170fdf3772c5ebdcd90bf257316c69ba45,57.26493662542491,EOA,EOA
