block_timestamp,from_address,to_address,value,from_address_type,to_address_type
2021-09-24 03:59:48+00:00,0x2f02c976a0311e7edac8a465d151d20b2be7bf28,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,55.0,EOA,Contract
2021-09-24 03:59:48+00:00,0xc5ed2333f8a2c351fca35e5ebadb2a82f5d254c3,0x3507e4978e0eb83315d20df86ca0b976c0e40ccb,120699.16518473567,EOA,EOA
2021-09-24 04:00:11+00:00,0x675868c6be2c17be0a92d747f7ef0717db6ca561,0x11111112542d85b3ef69ae05771c2dccff4faa26,35.0,EOA,Contract
2021-09-24 04:01:56+00:00,0xeb948a23f8b7e32701321ecc2b06b7939f7277eb,0x28c6c06298d514db089934071355e5743bf21d60,470.846115,EOA,EOA
2021-09-24 04:01:56+00:00,0xe5782724e87bcd5a1f48737ff6cfeaf875ab5873,0x28c6c06298d514db089934071355e5743bf21d60,299.8001387,EOA,EOA
2021-09-24 04:02:13+00:00,0x3034748e59942ae3956519c081f46b5f23c31024,0x28c6c06298d514db089934071355e5743bf21d60,300.006366877,EOA,EOA
2021-09-24 04:02:13+00:00,0x56eddb7aa87536c09ccc2793473599fd21a8b17f,0xb3c839dbde6b96d37c56ee4f9dad3390d49310aa,219.995,EOA,Contract
2021-09-24 04:02:13+00:00,0x944f9f9b31f4de729b60e2c0b89de7cbdd5ac878,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,103.0,EOA,Contract
2021-09-24 04:03:11+00:00,0xd4ee4919fb37f2bb970c3fff54aaf1f3dda6c03f,0xc36442b4a4522e871399cd717abdd847ab11fe88,680.0,EOA,Contract
2021-09-24 04:03:27+00:00,0xc333e80ef2dec2805f239e3f1e810612d294f771,0x788ca5ffc2359651de13a895c9123e6087588515,330.0,EOA,EOA
2021-09-24 04:03:27+00:00,0xddfabcdc4d8ffc6d5beaf154f18b778f892a0740,0xfa103c21ea2df71dfb92b0652f8b1d795e51cdef,1300.17780881,EOA,Contract
2021-09-24 04:03:27+00:00,0xc098b2a3aa256d2140208c3de6543aaef5cd3a94,0xca3ac4f946b997db24515a7ae7779f2e587d5a26,563.0,EOA,EOA
2021-09-24 04:04:02+00:00,0xca3ac4f946b997db24515a7ae7779f2e587d5a26,0xddfabcdc4d8ffc6d5beaf154f18b778f892a0740,562.999425476799,EOA,EOA
2021-09-24 04:04:25+00:00,0x59e509825cd008fdfb789f1275478a5f70f23060,0xfa52274dd61e1643d2205169732f29114bc240b3,129.99794205531623,EOA,Contract
2021-09-24 04:05:12+00:00,0xa7efae728d2936e78bda97dc267687568dd593f3,0xab680dd6cfed26b6e2d329fb5662892daed58ede,810.0,EOA,EOA
